id,gender,area,qualification,income,marital_status,vintage,claim_amount,num_policies,policy,type_of_policy,cltv
83481,Female,Urban,High School,8.57,0,2,0.0,1,A,Platinum,62004
59354,Male,Rural,Bachelor,7.33,1,7,3760.0,1,B,Gold,32508
68623,Female,Urban,High School,6.55,0,6,,1,A,Gold,106392
77415,Male,Urban,High School,6.87,1,7,0.0,1,B,Platinum,63264
44513,Female,Urban,High School,5.98,0,7,4680.0,More than 1,A,Gold,194472
42585,Female,Rural,High School,5.41,1,1,3394.0,More than 1,A,Platinum,98736
59993,Female,Urban,High School,87.59,1,8,4000.0,More than 1,A,Platinum,99684
12216,Female,Rural,High School,6.49,1,0,0.0,1,A,Silver,49020
26651,Male,Urban,High School,8.87,1,4,9276.0,1,A,Gold,84096
53425,Female,Urban,High School,6.42,0,3,6521.0,More than 1,,Gold,98460
28774,Female,Urban,Others,5.8,0,2,6083.0,1,B,Platinum,34764
30247,Male,Rural,Bachelor,8.3,1,5,,More than 1,B,Gold,29436
56783,Female,Urban,Bachelor,2.04,1,5,5169.0,More than 1,A,Gold,63804
54301,Female,Urban,High School,4.7,1,6,3875.0,1,A,Platinum,30564
41183,Female,Urban,High School,3.49,0,3,8286.0,More than 1,A,Platinum,65184
32456,Male,Urban,Bachelor,,1,1,4100.0,More than 1,B,Platinum,101760
3273,Female,Urban,Bachelor,4.22,1,4,5293.0,More than 1,A,Silver,143688
47428,Male,Urban,High School,9.35,0,7,5599.0,1,B,Platinum,32052
68613,Female,Rural,High School,8.82,1,6,0.0,More than 1,B,Platinum,70236
50606,Female,,High School,5.94,1,8,4044.0,More than 1,A,Platinum,416232
23255,Male,Urban,High School,7.95,1,3,16511.0,More than 1,A,Gold,111876
18770,Male,Urban,High School,7.94,0,7,3575.0,More than 1,A,Platinum,102288
36055,Male,Rural,Bachelor,8.12,1,4,5210.0,1,A,Platinum,69972
58986,Male,Urban,High School,3.53,1,2,5872.0,1,A,Gold,33972
23464,Male,Rural,High School,26.1,0,4,0.0,More than 1,A,Silver,116724
26834,Male,Urban,High School,9.3,1,3,6283.0,1,A,Gold,44808
30737,Male,Rural,Bachelor,5.37,0,1,0.0,1,A,Platinum,35784
29326,Male,Urban,High School,8.52,1,5,10630.0,More than 1,A,Silver,556200
2735,Female,Urban,Bachelor,9.26,1,4,6271.0,More than 1,A,Gold,64512
2545,Female,Rural,Others,39.56,1,7,2346.0,More than 1,B,Silver,73356
35421,Female,Urban,High School,1.14,1,4,5768.0,More than 1,A,Gold,66588
50484,Male,Urban,High School,8.44,1,1,,1,A,Silver,387636
64169,Male,Urban,Bachelor,5.85,0,3,3813.0,More than 1,A,Platinum,73944
89204,Male,Rural,High School,7.47,0,7,2665.0,More than 1,B,Platinum,112428
66680,Female,Rural,High School,5.1,1,5,0.0,More than 1,B,Platinum,98412
44234,Female,Urban,High School,0.64,0,4,10417.0,More than 1,A,Platinum,183300
78242,Male,Urban,High School,5.13,0,7,5932.0,More than 1,A,Platinum,52224
34173,Female,Rural,High School,6.84,1,7,,More than 1,,Platinum,110532
72137,Male,Urban,Bachelor,7.25,1,4,,More than 1,A,Platinum,65352
3739,Male,Urban,Bachelor,5.13,1,5,11048.0,More than 1,A,Platinum,65184
56491,Female,Urban,High School,8.9,0,6,6313.0,1,A,Platinum,32208
85126,Male,Urban,Bachelor,4.4,1,7,2626.0,1,B,Gold,36672
41757,Male,Rural,High School,7.67,0,0,0.0,More than 1,B,Platinum,97560
88343,Male,Urban,Bachelor,8.79,1,5,3748.0,More than 1,B,Silver,73164
78081,Male,Urban,High School,4.02,0,4,9619.0,More than 1,B,Platinum,44004
76066,Male,Urban,Bachelor,,0,2,8552.0,More than 1,B,Gold,62352
81891,Female,Urban,Bachelor,8.43,1,6,2148.0,1,A,Gold,53832
65165,Male,Rural,Bachelor,6.17,1,7,0.0,More than 1,A,Gold,104352
2462,Female,Urban,High School,5.61,0,1,19663.0,More than 1,A,Gold,173976
46501,Male,Urban,High School,4.69,0,1,6277.0,More than 1,A,Platinum,95256
49939,Male,Urban,Bachelor,2.38,1,2,4040.0,More than 1,C,Silver,100704
31594,Female,Rural,Bachelor,5.34,1,1,2319.0,More than 1,B,Gold,70908
64857,Male,Urban,Bachelor,50.77,0,8,,1,A,Silver,63828
44676,Female,Urban,Bachelor,9.18,0,6,6548.0,1,A,Silver,51936
35053,Male,Rural,Others,8.02,0,6,2287.0,1,B,Platinum,31692
57895,Female,Urban,Bachelor,3.67,0,4,3895.0,1,A,Silver,28152
2076,Female,Rural,Bachelor,8.43,0,5,2024.0,More than 1,B,Gold,64056
12642,Female,Rural,High School,9.53,1,6,0.0,1,B,Platinum,33492
58221,Female,Rural,Bachelor,4.65,0,3,0.0,More than 1,A,Gold,88488
88279,Female,,High School,3.12,0,4,6140.0,More than 1,B,Platinum,69216
84157,Male,Urban,Bachelor,4.83,0,7,6475.0,More than 1,A,Platinum,182616
16559,Male,Urban,High School,4.93,0,6,8874.0,More than 1,B,Platinum,167304
41704,Male,Urban,Bachelor,9.44,1,3,3709.0,More than 1,A,Platinum,273120
64507,Male,Urban,High School,6.5,1,7,4199.0,More than 1,A,Silver,68244
78550,Female,Urban,High School,2.46,0,7,6553.0,More than 1,,Platinum,53976
26116,Male,Urban,High School,4.71,0,6,6055.0,More than 1,,Gold,60120
5107,Male,Urban,High School,8.09,0,6,4077.0,More than 1,A,Platinum,338004
5688,Male,Urban,Bachelor,2.85,1,1,,1,A,Silver,34128
75519,Female,Rural,High School,5.5,0,4,0.0,More than 1,A,Gold,68676
27965,Female,Rural,Bachelor,8.46,0,6,3865.0,More than 1,B,Platinum,69288
46291,Female,Rural,High School,8.66,0,6,0.0,1,B,Gold,32916
48858,Female,Urban,Bachelor,9.48,1,0,3729.0,More than 1,A,Platinum,108276
21846,Male,Urban,High School,6.98,1,8,9006.0,More than 1,,Gold,102516
67868,Female,Urban,High School,2.25,0,8,9905.0,More than 1,,Platinum,184152
18404,Female,Urban,Bachelor,7.8,0,5,,1,A,Platinum,31812
40080,Male,,High School,8.15,1,8,2728.0,1,C,Gold,52128
73431,Female,Urban,Bachelor,6.45,0,6,4267.0,More than 1,B,Platinum,66600
15700,Male,Urban,High School,0.86,1,5,10796.0,More than 1,A,Platinum,296052
79628,Female,Rural,Bachelor,43.18,1,3,2705.0,More than 1,B,Platinum,71088
71482,Male,Urban,Bachelor,9.01,1,6,3446.0,1,A,Gold,55056
39998,Male,Rural,High School,18.95,0,1,2301.0,1,A,Gold,63240
63518,Female,Urban,Bachelor,4.56,0,3,5041.0,More than 1,A,Platinum,59760
34790,Female,Rural,Bachelor,8.65,1,5,2496.0,More than 1,B,Silver,53136
19242,Female,Urban,High School,4.72,0,6,5180.0,1,A,Platinum,61668
43637,Male,Urban,High School,9.3,0,1,5828.0,1,B,Gold,30984
83073,Male,Urban,High School,9.27,1,4,5336.0,More than 1,C,Platinum,639684
4652,Female,Urban,High School,9.09,0,7,3837.0,More than 1,A,Platinum,125148
77678,Male,Urban,Bachelor,8.62,1,1,4030.0,More than 1,A,Platinum,108672
32814,Male,Urban,High School,4.91,0,5,3961.0,1,B,Gold,229896
83711,Male,Urban,Bachelor,7.65,1,7,5922.0,More than 1,A,Platinum,284568
3103,Male,Urban,High School,7.44,0,8,6853.0,More than 1,,Platinum,58740
49616,Female,Urban,High School,,0,1,4128.0,1,A,Silver,34308
43194,Female,Rural,Bachelor,8.0,1,6,,1,A,Gold,43512
62402,Female,Urban,High School,3.21,1,5,4314.0,More than 1,A,Platinum,176112
87746,Male,Urban,High School,7.74,0,3,6343.0,More than 1,A,Silver,100392
73519,Male,Urban,High School,4.74,1,6,4900.0,More than 1,A,Platinum,323280
16921,Female,Rural,High School,5.35,1,6,,More than 1,B,Platinum,70908
35108,Female,Urban,Bachelor,,0,6,6405.0,More than 1,C,Platinum,279672
7062,Male,Urban,High School,2.95,1,6,5279.0,1,B,Platinum,64692
56534,Female,Rural,Bachelor,6.66,1,6,6312.0,More than 1,A,Silver,86016
585,Female,Urban,High School,1.68,0,6,3751.0,More than 1,B,Platinum,128496
396,Female,Urban,Bachelor,2.19,0,7,2919.0,More than 1,B,Silver,67464
36763,Female,Urban,High School,2.65,0,2,4065.0,More than 1,,Platinum,63624
18701,Male,Rural,Bachelor,8.22,1,1,6321.0,More than 1,A,Platinum,71148
54723,Female,Urban,High School,7.12,0,7,7499.0,1,B,Platinum,64164
46056,Female,Urban,High School,9.36,0,5,5892.0,1,,Platinum,31620
59898,Male,Urban,High School,7.15,1,5,9261.0,1,A,Platinum,43332
82069,Male,Urban,Bachelor,9.11,0,2,4106.0,More than 1,,Gold,411960
83521,Male,Urban,High School,45.9,1,2,3915.0,More than 1,,Gold,55332
61926,Female,,High School,2.05,1,3,6090.0,More than 1,A,Platinum,299940
51546,Male,Urban,High School,57.44,1,4,0.0,More than 1,B,Platinum,61476
36681,Female,Rural,High School,6.1,0,6,2416.0,More than 1,A,Gold,104844
52163,Female,Urban,High School,4.43,0,4,,More than 1,A,Platinum,183552
7284,Female,Rural,Bachelor,5.32,1,0,5932.0,More than 1,A,Platinum,34788
18271,Male,Urban,Others,5.82,1,7,6644.0,1,B,Platinum,35652
8902,Female,Urban,High School,7.23,1,5,5764.0,More than 1,A,Gold,61296
28555,Female,Rural,High School,3.0,0,7,4475.0,More than 1,B,Platinum,63168
52414,Female,Urban,Bachelor,2.85,0,6,6678.0,More than 1,A,Gold,53784
7745,Male,Urban,Bachelor,4.36,1,5,6418.0,More than 1,B,Silver,65436
47358,Female,Urban,Bachelor,3.16,1,4,2139.0,More than 1,B,Platinum,67860
58503,Male,Rural,High School,7.4,0,6,3805.0,1,B,Platinum,47892
85382,Male,Urban,High School,6.01,0,6,6212.0,More than 1,A,Silver,572364
5006,Female,Urban,High School,3.98,0,7,5007.0,More than 1,A,Platinum,169632
51290,Male,Urban,High School,9.36,0,0,5186.0,1,A,Gold,65616
70029,Female,Urban,Bachelor,2.03,1,8,2412.0,1,A,Platinum,61320
47586,Male,Urban,High School,9.52,0,8,10071.0,More than 1,A,Gold,99768
13159,Female,,High School,7.95,1,6,5941.0,More than 1,A,Platinum,59436
54436,Male,Rural,Bachelor,8.47,0,5,0.0,More than 1,A,Silver,114708
57925,Male,Rural,Bachelor,5.56,0,5,9051.0,1,B,Silver,32724
62082,Male,Urban,Bachelor,7.16,1,3,3868.0,More than 1,A,Gold,67716
84073,Male,Urban,Bachelor,2.78,1,2,6591.0,More than 1,A,Silver,299352
43110,Female,Urban,Others,5.83,1,0,0.0,1,,Silver,43224
15095,Female,Urban,Bachelor,7.02,0,7,4065.0,More than 1,A,Silver,483684
42099,Male,Urban,High School,4.15,0,5,4951.0,1,B,Platinum,34128
51565,Male,,High School,83.95,0,8,6094.0,More than 1,A,Platinum,71784
14239,Male,,Bachelor,0.45,0,2,5948.0,More than 1,B,Platinum,60984
35744,Female,Rural,Bachelor,8.23,1,5,0.0,1,B,Silver,37140
22568,Male,Urban,High School,9.82,1,7,3681.0,More than 1,A,Platinum,529416
3737,Female,Rural,High School,8.16,1,4,2434.0,More than 1,A,Platinum,60384
46512,Female,Urban,Bachelor,7.89,0,2,5291.0,More than 1,B,Silver,106572
28061,Female,Urban,High School,4.01,1,2,11618.0,More than 1,A,Platinum,59004
8315,Male,Rural,High School,4.16,1,3,3929.0,1,A,Platinum,102684
35743,Female,Urban,High School,8.26,0,7,13176.0,More than 1,A,Platinum,254328
78564,Male,Rural,High School,6.92,1,4,0.0,1,B,Gold,47916
53207,Female,Urban,Bachelor,5.7,0,2,4375.0,More than 1,A,Silver,88200
37962,Male,Rural,High School,56.19,0,0,0.0,1,A,Platinum,33204
41661,Female,Rural,Bachelor,5.41,1,2,0.0,More than 1,B,Platinum,66924
15293,Female,Rural,Bachelor,8.61,1,3,0.0,1,A,Platinum,30120
60306,Female,Rural,Others,9.11,0,8,,More than 1,A,Gold,134124
50750,Male,Urban,Bachelor,2.73,0,6,8306.0,More than 1,A,Gold,164388
15396,Male,Urban,Others,2.32,1,0,2514.0,More than 1,A,Silver,69372
67644,Male,Urban,Bachelor,9.4,0,4,5981.0,More than 1,A,Platinum,423744
9177,Female,Rural,Bachelor,,0,7,0.0,More than 1,A,Gold,68472
82439,Female,Rural,High School,7.24,1,7,5449.0,More than 1,A,Platinum,106044
80654,Male,Urban,Bachelor,9.81,1,4,3116.0,More than 1,C,Silver,241284
66848,Male,Urban,High School,7.57,0,4,6244.0,1,A,Platinum,31344
64056,Male,Urban,Bachelor,5.49,0,1,,1,C,Silver,34524
44288,Female,Urban,High School,9.95,0,2,5547.0,1,A,Platinum,30588
88034,Male,Urban,High School,5.91,1,6,14803.0,More than 1,B,Platinum,63924
57464,Male,Rural,Bachelor,90.25,1,3,0.0,1,A,Platinum,31104
85462,Male,Urban,Bachelor,2.48,1,6,4016.0,1,B,Platinum,340752
72061,Male,Urban,Bachelor,7.98,1,6,2007.0,1,A,Platinum,34716
41806,Male,Urban,High School,3.63,0,1,3988.0,More than 1,A,Silver,68688
61653,Female,Rural,High School,8.85,0,8,0.0,More than 1,B,Gold,102384
82621,Female,Urban,High School,6.93,0,4,,More than 1,B,Platinum,61980
3159,Female,Urban,Bachelor,0.78,1,2,5234.0,More than 1,A,Silver,101844
25786,Female,Urban,Bachelor,3.92,1,0,6494.0,More than 1,A,Silver,70512
75794,Male,Urban,High School,8.29,0,5,7952.0,More than 1,A,Silver,262872
20290,Male,Urban,High School,4.19,1,5,6152.0,More than 1,A,Gold,411480
74647,Male,Urban,Bachelor,20.88,1,7,17903.0,More than 1,C,Gold,146556
15630,Male,Urban,High School,,1,6,5826.0,More than 1,A,Platinum,110076
65480,Female,Rural,Bachelor,5.42,1,7,0.0,More than 1,A,Silver,71556
58692,Male,Urban,High School,8.65,1,3,11812.0,More than 1,A,Platinum,57852
17353,Female,Urban,High School,2.91,0,3,0.0,More than 1,A,Silver,101316
70619,Female,Urban,Bachelor,9.53,1,2,7186.0,1,A,Platinum,36624
11813,Male,Rural,High School,8.01,1,1,2870.0,More than 1,B,Silver,66456
79179,Male,Urban,High School,2.46,0,7,7281.0,More than 1,B,Gold,162204
71446,Male,Urban,High School,6.69,1,3,5667.0,More than 1,A,Platinum,61800
74676,Male,Urban,High School,5.6,0,3,5552.0,More than 1,A,Platinum,34308
20844,Female,Rural,High School,64.76,0,0,0.0,More than 1,A,Silver,112848
4277,Female,Rural,High School,9.89,0,5,2752.0,More than 1,B,Platinum,64776
34318,Male,Urban,Bachelor,3.68,0,6,4357.0,More than 1,B,Platinum,63096
33230,Female,Rural,Bachelor,93.16,0,4,10864.0,More than 1,A,Gold,63468
51965,Female,Urban,High School,4.49,1,1,4195.0,1,A,Platinum,37608
62614,Male,,High School,4.5,1,7,0.0,More than 1,B,Platinum,62712
73996,Male,Rural,Bachelor,9.35,0,2,0.0,1,A,Silver,49620
35058,Male,Rural,Bachelor,8.17,1,1,3554.0,More than 1,B,Silver,64452
70916,Male,Rural,Bachelor,7.21,1,4,0.0,More than 1,B,Platinum,54576
49219,Female,Urban,Bachelor,0.92,1,6,5496.0,More than 1,A,Silver,66900
5916,Female,Urban,Others,6.26,1,7,5164.0,1,A,Gold,48060
56448,Male,Rural,High School,50.27,1,4,0.0,More than 1,A,Gold,67884
72620,Male,Urban,Bachelor,4.88,0,2,3623.0,1,B,Silver,30048
52345,Male,Urban,High School,45.65,0,6,3639.0,More than 1,A,Platinum,102696
20477,Male,Urban,High School,4.92,0,0,7438.0,1,A,Silver,34188
29874,Female,Rural,Bachelor,70.2,0,6,0.0,1,B,Platinum,29760
13530,Male,Urban,Bachelor,8.16,1,7,4414.0,More than 1,A,Gold,114780
71898,Female,Urban,High School,9.1,0,1,10054.0,1,A,Platinum,52224
80837,Female,Urban,Bachelor,,0,5,5262.0,More than 1,A,Platinum,168300
84424,Female,Urban,High School,2.19,1,6,4284.0,1,A,Platinum,32184
13952,Male,Urban,High School,74.3,0,3,5713.0,More than 1,C,Platinum,449832
25603,Female,Urban,High School,13.28,0,4,6143.0,More than 1,B,Silver,110448
32430,Male,Urban,High School,7.79,1,2,6501.0,More than 1,B,Platinum,70548
76321,Female,Urban,Bachelor,6.77,0,0,3818.0,More than 1,A,Gold,63276
51705,Male,Urban,High School,43.9,1,5,3687.0,More than 1,A,Platinum,101580
54031,Female,Urban,High School,3.26,0,4,4150.0,More than 1,A,Gold,64620
16152,Male,Urban,High School,9.3,1,2,7182.0,1,B,Gold,60144
60977,Female,Rural,Bachelor,5.04,0,4,0.0,1,A,Platinum,57432
50611,Male,Urban,Bachelor,60.09,0,2,4415.0,More than 1,A,Platinum,61692
32552,Male,Urban,Bachelor,5.63,1,1,3115.0,More than 1,A,Silver,49584
60909,Male,Urban,High School,6.81,1,5,2936.0,1,B,Gold,29220
61308,Male,Urban,Bachelor,5.72,1,0,3827.0,More than 1,A,Gold,332628
41069,Male,Urban,High School,6.05,0,1,4117.0,1,A,Platinum,60300
13812,Male,Urban,Bachelor,2.14,0,5,7268.0,1,B,Platinum,154464
56902,Female,Urban,High School,8.28,0,2,14214.0,More than 1,A,Platinum,65076
78234,Female,Urban,High School,3.43,0,7,10211.0,More than 1,A,Platinum,236748
89263,Female,Urban,Bachelor,8.16,1,7,3722.0,More than 1,,Platinum,206112
37449,Male,Urban,Bachelor,3.79,0,7,7762.0,1,B,Silver,36096
64766,Male,Urban,Bachelor,4.99,1,3,2009.0,More than 1,,Gold,70872
19334,Female,Urban,Bachelor,3.17,1,7,4358.0,More than 1,B,Platinum,96396
57641,Male,Urban,High School,9.87,1,8,13349.0,More than 1,A,Gold,112524
23896,Female,Rural,High School,6.35,0,7,4577.0,1,B,Platinum,38208
20708,Male,Urban,Bachelor,3.84,1,6,5446.0,More than 1,B,Silver,67032
18422,Male,Urban,Bachelor,5.49,0,4,5661.0,More than 1,B,Gold,232668
66270,Female,Urban,High School,21.36,1,6,5989.0,More than 1,A,Silver,44328
41542,Female,Rural,Bachelor,5.67,1,8,0.0,1,B,Platinum,52476
71321,Female,Rural,High School,2.87,1,2,0.0,More than 1,A,Platinum,62976
40596,Male,Rural,High School,93.63,0,8,2610.0,1,B,Platinum,60588
64074,Male,Urban,High School,30.14,0,4,6434.0,1,A,Silver,49632
38446,Male,Rural,High School,59.6,1,6,0.0,More than 1,B,Silver,61104
37173,Male,Urban,Bachelor,4.35,1,4,5478.0,1,A,Silver,33288
82590,Male,Urban,Bachelor,78.4,1,1,2230.0,1,B,Platinum,71340
52728,Male,Urban,Bachelor,5.13,1,8,4733.0,More than 1,A,Platinum,58056
48069,Female,Urban,High School,9.34,0,2,4046.0,1,A,Gold,43704
72206,Male,Rural,Bachelor,6.01,0,7,4010.0,More than 1,A,Gold,100224
35546,Female,,High School,6.36,1,6,0.0,More than 1,A,Silver,66012
46075,Female,Urban,Bachelor,5.62,1,5,6274.0,More than 1,A,Gold,64548
72753,Male,Urban,High School,7.61,1,6,,More than 1,B,Gold,153144
22465,Male,Urban,High School,7.2,0,6,5928.0,More than 1,A,Silver,93804
17570,Male,Urban,High School,5.99,1,8,3108.0,More than 1,C,Silver,66840
3573,Male,Urban,High School,1.41,1,7,7417.0,More than 1,A,Platinum,322380
25956,Male,Urban,High School,5.09,0,8,6522.0,More than 1,A,Platinum,100980
40815,Female,Rural,Bachelor,6.84,1,1,2432.0,1,A,Silver,98316
58199,Male,Rural,Bachelor,19.19,0,8,2917.0,More than 1,B,Platinum,108348
63180,Male,Urban,Bachelor,7.69,0,7,2820.0,1,B,Platinum,56676
12644,Male,Rural,High School,7.92,1,5,0.0,1,A,Platinum,35424
42151,Male,Rural,Bachelor,6.16,1,7,2055.0,More than 1,B,Platinum,114900
3120,Male,Rural,Bachelor,7.75,1,4,2543.0,More than 1,,Platinum,66960
10524,Female,Rural,High School,5.29,0,4,0.0,1,A,Platinum,31668
77458,Female,Urban,Bachelor,2.75,0,1,3294.0,1,B,Gold,59808
7097,Male,Rural,Bachelor,9.33,1,6,0.0,1,B,Gold,63924
18136,Male,Urban,Others,7.7,1,2,3878.0,More than 1,C,Gold,65940
5399,Female,Urban,Others,8.96,0,7,3783.0,More than 1,B,Silver,98532
80845,Male,Urban,High School,2.66,0,6,5551.0,More than 1,A,Platinum,64056
5816,Male,Rural,Bachelor,39.96,1,3,5156.0,More than 1,A,Platinum,68316
37926,Male,Rural,Bachelor,45.18,0,7,5712.0,1,B,Platinum,71676
37911,Female,Urban,High School,4.21,1,2,3845.0,More than 1,,Gold,102984
38222,Male,Urban,High School,9.28,1,6,5533.0,More than 1,C,Gold,49044
72925,Male,Urban,Bachelor,9.89,1,0,0.0,1,A,Platinum,59916
726,Female,Urban,Bachelor,2.24,0,6,6979.0,More than 1,B,Platinum,184560
86275,Female,Urban,High School,,1,2,2085.0,More than 1,B,Gold,67236
51536,Male,Urban,Bachelor,4.64,0,4,6127.0,More than 1,B,Platinum,181956
2593,Male,Urban,High School,,1,8,8110.0,More than 1,B,Silver,74760
71939,Male,Rural,Bachelor,4.39,1,5,0.0,1,B,Silver,31284
12643,Female,Urban,High School,2.68,1,6,5134.0,More than 1,A,Gold,202416
41879,Female,Urban,Bachelor,,0,3,15848.0,More than 1,C,Gold,183600
11576,Male,Urban,High School,4.49,1,6,3575.0,More than 1,B,Platinum,448620
70350,Male,Urban,Bachelor,6.49,1,1,5724.0,1,A,Platinum,36924
895,Female,Rural,Bachelor,8.9,1,7,0.0,More than 1,A,Gold,110460
43961,Female,Urban,High School,9.62,1,7,3992.0,More than 1,A,Platinum,90564
80184,Male,,High School,95.58,1,1,4475.0,1,A,Platinum,36468
47827,Male,Urban,High School,7.82,1,0,4281.0,More than 1,A,Gold,215004
63008,Female,Rural,High School,5.58,0,2,0.0,More than 1,C,Silver,98664
55707,Female,Rural,Bachelor,6.73,1,1,2718.0,More than 1,B,Silver,66048
86224,Female,Rural,Bachelor,8.89,0,5,6141.0,1,A,Silver,33684
23456,Female,Urban,Bachelor,8.49,1,2,9536.0,More than 1,A,Silver,59532
28550,Male,Urban,Bachelor,37.66,1,6,4792.0,1,,Platinum,102276
18363,Male,Urban,High School,2.38,0,5,,More than 1,C,Platinum,260544
69520,Male,Urban,High School,8.69,0,7,4253.0,More than 1,B,Platinum,108336
8163,Male,Urban,Bachelor,2.62,1,2,2489.0,More than 1,A,Gold,62676
17873,Male,Urban,High School,51.84,1,4,3824.0,More than 1,B,Platinum,52176
33673,Male,Urban,High School,6.21,1,5,4946.0,More than 1,A,Platinum,66372
88092,Female,Urban,Bachelor,,0,1,5712.0,1,A,Silver,45984
37975,Male,Rural,High School,6.79,1,8,0.0,More than 1,B,Platinum,272172
84051,Male,Urban,High School,0.86,1,5,7507.0,More than 1,,Gold,178380
65117,Female,Urban,High School,9.49,1,8,7099.0,More than 1,A,Platinum,109200
49091,Male,Urban,High School,3.45,0,8,10485.0,More than 1,B,Silver,175104
11606,Female,Rural,Bachelor,7.62,0,7,3470.0,More than 1,,Platinum,75504
55300,Female,Urban,Bachelor,8.35,0,1,0.0,More than 1,A,Gold,66084
10811,Male,Urban,High School,0.63,1,2,6532.0,1,,Platinum,49536
85086,Female,Urban,High School,7.35,1,4,5969.0,More than 1,A,Gold,158088
81099,Male,Rural,Bachelor,9.14,1,1,2294.0,More than 1,A,Platinum,90216
22145,Female,Rural,High School,9.77,1,0,5760.0,More than 1,C,Platinum,65520
73954,Female,Urban,Bachelor,4.64,0,4,5578.0,More than 1,B,Platinum,113748
198,Male,Urban,High School,9.63,0,4,5245.0,More than 1,B,Platinum,61752
63247,Female,Urban,High School,8.07,1,7,6547.0,1,C,Gold,31800
14822,Male,Rural,High School,92.61,1,7,0.0,1,A,Platinum,67620
26113,Female,Urban,High School,4.11,0,4,4262.0,More than 1,C,Gold,117384
66729,Male,Urban,High School,2.57,0,5,0.0,More than 1,B,Platinum,71844
58144,Male,Rural,Bachelor,8.32,1,4,3438.0,More than 1,A,Platinum,62988
85612,Female,Urban,High School,9.43,0,8,0.0,More than 1,,Silver,68076
36997,Female,Rural,Bachelor,3.97,1,6,0.0,1,B,Silver,34860
70537,Male,Urban,High School,3.17,1,6,10370.0,More than 1,B,Platinum,174780
45428,Female,,High School,31.91,0,8,0.0,More than 1,B,Platinum,108480
68659,Male,Rural,High School,5.07,0,5,2740.0,More than 1,A,Gold,484056
67027,Male,Urban,High School,9.68,0,6,4234.0,More than 1,,Platinum,62532
39212,Male,Rural,Bachelor,76.31,0,5,0.0,More than 1,B,Platinum,60156
61065,Male,Rural,High School,9.89,0,1,4559.0,1,,Platinum,33564
20220,Male,Urban,Bachelor,8.53,1,6,3799.0,More than 1,C,Platinum,51216
67247,Male,Urban,Bachelor,2.05,1,6,6340.0,More than 1,A,Platinum,106860
23980,Male,Urban,High School,4.35,0,6,,More than 1,A,Platinum,168576
36475,Male,Rural,High School,9.1,1,2,2516.0,More than 1,C,Platinum,63816
51875,Male,Urban,High School,6.33,1,2,6481.0,1,B,Platinum,59016
9035,Male,Urban,High School,4.83,1,1,7585.0,1,A,Silver,40128
54814,Female,Urban,High School,3.59,0,7,6483.0,1,A,Silver,31584
4061,Male,,Bachelor,7.49,1,3,12896.0,More than 1,A,Platinum,207636
57375,Female,Urban,High School,1.94,1,4,5777.0,More than 1,A,Silver,66768
66238,Female,Urban,High School,9.54,0,4,5870.0,1,A,Silver,29880
58522,Female,Urban,High School,30.63,1,4,0.0,More than 1,A,Silver,63708
13899,Female,Urban,High School,9.01,1,6,9991.0,More than 1,A,Platinum,60300
15389,Male,Urban,High School,3.32,0,8,4915.0,More than 1,A,Gold,62580
10181,Female,Rural,Bachelor,7.1,0,4,2241.0,1,C,Silver,34920
25626,Male,Urban,High School,3.73,0,5,6087.0,1,C,Silver,30576
6498,Male,Urban,Bachelor,25.96,0,0,6116.0,1,A,Platinum,29712
84312,Male,Rural,Bachelor,9.75,0,5,4269.0,1,A,Platinum,32796
29199,Male,Urban,High School,5.97,1,2,6181.0,1,A,Platinum,39252
33716,Male,Urban,Bachelor,5.65,1,0,0.0,1,A,Platinum,70920
6202,Female,Urban,High School,9.18,1,5,0.0,1,B,Platinum,62640
32799,Female,Urban,High School,41.45,1,5,0.0,1,A,Silver,29652
23537,Male,Urban,High School,2.07,0,5,9638.0,More than 1,A,Silver,88716
52933,Female,,Others,6.5,0,7,5586.0,More than 1,B,Platinum,45360
29586,Female,Rural,Others,7.97,0,4,0.0,More than 1,A,Gold,64332
35848,Female,Urban,Bachelor,3.46,0,8,6957.0,More than 1,C,Gold,472572
84274,Male,Urban,High School,6.38,1,2,4981.0,1,B,Silver,39348
15975,Male,Urban,Bachelor,7.44,1,0,0.0,1,A,Gold,37128
48902,Female,,Bachelor,3.1,1,1,,More than 1,C,Platinum,35568
29639,Male,Urban,High School,2.6,1,4,6604.0,More than 1,A,Gold,97188
69046,Male,Urban,High School,7.43,1,5,8763.0,More than 1,A,Platinum,490584
22128,Female,Urban,High School,3.51,0,2,3946.0,More than 1,B,Platinum,68340
65705,Male,Urban,Bachelor,9.29,1,4,0.0,1,A,Platinum,31860
63616,Male,Rural,Bachelor,94.34,0,5,3142.0,More than 1,A,Gold,64944
62569,Female,Rural,Bachelor,8.41,1,7,0.0,1,,Gold,31140
25803,Male,Rural,Bachelor,5.85,1,6,2496.0,More than 1,A,Platinum,64320
26128,Male,Urban,High School,93.91,0,6,5958.0,1,B,Silver,35064
29185,Female,Urban,High School,7.57,0,2,5632.0,More than 1,A,Platinum,98880
22563,Female,Urban,Others,9.24,1,6,5069.0,More than 1,A,Gold,58824
27973,Male,Urban,Bachelor,8.95,1,3,0.0,More than 1,,Platinum,99324
64563,Male,Rural,High School,52.16,1,3,,More than 1,A,Platinum,59436
3028,Female,Urban,High School,5.85,1,4,0.0,1,A,Silver,33204
